listing_id,unit_id,project_id,project_name,university,distance_to_campus_m,facility_count,agent_id,floor,size_sqm,room_type,view,furnished,week_listed,date_listed,season_listed,asking_rent,first_asking_rent,weeks_on_market,n_viewings,leased,week_leased,tenant_segment,lease_months
LS002496,U050411,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG03,6,28.3,1BR,pool,False,14,2023-04-11,peak,11300.0,11900.0,4,4,True,18,year1,12
LS007733-B,U130083,13,Kave Pop Salaya,ม.มหิดล,1000,26,AG05,4,38.5,1BR Plus,standard,True,52,2024-01-02,peak,10480.0,12590.0,19,3,True,71,firstjob,12
LS027555,U060556,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG04,7,24.1,studio,city,True,168,2026-03-24,peak,9430.0,9930.0,6,4,True,174,firstjob,6
LS008545,U060315,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG03,2,25.2,studio,pool,True,53,2024-01-09,normal,10760.0,10760.0,0,3,True,53,year1,12
LS023954,U031728,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,7,26.5,studio,city,True,154,2025-12-16,normal,11330.0,11330.0,1,4,True,155,year1,6
LS028257,U000197,0,Kave Condo,ม.กรุงเทพ,100,20,AG06,5,35.1,1BR,city,True,171,2026-04-14,off,10930.0,10930.0,1,3,True,172,year4,12
LS002391,U030203,3,Kave Town Island,ม.กรุงเทพ,300,45,AG05,1,23.2,studio,standard,True,13,2023-04-04,off,9830.0,9830.0,2,3,True,15,year1,12
LS020761,U020461,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG01,6,27.7,1BR,standard,True,135,2025-08-05,normal,13830.0,13830.0,1,6,True,136,firstjob,6
LS025004,U080721,8,Kave Carnival,ม.รังสิต,400,40,AG06,3,20.8,studio,standard,True,156,2025-12-30,normal,9980.0,9980.0,2,3,True,158,year1,12
LS004746,U000446,0,Kave Condo,ม.กรุงเทพ,100,20,AG01,3,26.4,studio,city,True,40,2023-10-10,shoulder,9990.0,9990.0,0,4,True,40,firstjob,6
LS016904,U120889,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG03,5,33.3,1BR,standard,True,104,2024-12-31,peak,11040.0,13010.0,18,3,True,122,year2_3,12
LS016351,U120336,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG05,3,33.5,1BR,standard,False,104,2024-12-31,peak,11710.0,13650.0,28,12,True,132,year1,12
LS014410,U070075,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG06,8,20.8,studio,pool,True,104,2024-12-31,peak,9520.0,11220.0,19,4,True,123,firstjob,6
LS025170,U160007,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG02,2,23.3,studio,standard,True,156,2025-12-30,off,8360.0,8800.0,5,3,True,161,firstjob,12
LS013139,U060498,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG05,7,24.0,studio,standard,True,96,2024-11-05,shoulder,11000.0,11000.0,0,5,True,96,firstjob,6
LS013740,U150190,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG06,7,22.1,studio,city,True,99,2024-11-26,normal,9870.0,9870.0,1,3,True,100,year1,12
LS029018,U030111,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,4,27.9,1BR,standard,True,173,2026-04-28,peak,12020.0,12020.0,1,4,True,174,year2_3,6
LS005225,U061133,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,5,30.7,1BR,standard,False,43,2023-10-31,normal,13580.0,14290.0,7,21,True,50,year1,12
LS008842-B,U060720,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG03,2,23.0,studio,pool,True,57,2024-02-06,off,10640.0,10800.0,0,4,True,57,year1,6
LS021775,U030241,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,7,27.6,1BR,standard,False,143,2025-09-30,shoulder,14470.0,15190.0,5,15,True,148,year2_3,6
LS027825,U010509,1,Kave Town Space,ม.กรุงเทพ,200,30,AG04,5,34.2,1BR,city,True,170,2026-04-07,peak,10980.0,11560.0,5,5,True,175,year4,12
LS019112,U150261,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG03,7,25.7,studio,standard,True,121,2025-04-29,peak,9550.0,10010.0,4,5,True,125,year1,12
LS015569,U071234,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG02,2,24.6,studio,city,True,104,2024-12-31,off,10000.0,10530.0,5,3,True,109,year4,12
LS029824,U020052,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,1,21.8,studio,standard,True,177,2026-05-26,peak,11430.0,11430.0,0,3,True,177,year2_3,12
LS021069,U031030,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,8,35.4,1BR,pool,True,138,2025-08-26,normal,12500.0,12500.0,0,3,True,138,year1,6
LS007038,U090502,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG03,6,34.6,1BR,standard,True,52,2024-01-02,peak,9980.0,11770.0,19,5,True,71,year2_3,12
LS007154,U100104,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG04,1,24.9,studio,standard,True,52,2024-01-02,off,6720.0,7440.0,11,4,True,63,year1,6
LS012400,U010210,1,Kave Town Space,ม.กรุงเทพ,200,30,AG06,8,23.1,studio,standard,False,92,2024-10-08,shoulder,9500.0,9500.0,0,5,True,92,year2_3,12
LS023111,U020221,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG03,3,25.2,studio,pool,True,149,2025-11-11,shoulder,10780.0,10780.0,2,4,True,151,year1,6
LS008145-B,U150249,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG04,1,40.4,1BR Plus,standard,True,52,2024-01-02,peak,11400.0,13380.0,26,3,True,78,firstjob,12
LS001495,U140480,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG01,6,31.6,1BR,standard,False,0,2023-01-03,peak,10730.0,12650.0,28,15,True,28,year1,6
LS013335,U060579,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,3,24.5,studio,city,False,97,2024-11-12,shoulder,11730.0,11730.0,1,4,True,98,year1,12
LS021417,U010215,1,Kave Town Space,ม.กรุงเทพ,200,30,AG05,4,24.8,studio,city,True,141,2025-09-16,shoulder,10320.0,10320.0,2,4,True,143,year1,12
LS015853,U110083,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG05,5,26.6,studio,standard,True,104,2024-12-31,normal,9360.0,9360.0,0,3,True,104,year2_3,12
LS029058,U050686,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG04,2,22.2,studio,standard,True,173,2026-04-28,off,9150.0,9150.0,0,3,True,173,year2_3,6
LS014342,U070007,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG04,5,24.9,studio,city,True,104,2024-12-31,peak,8970.0,10570.0,18,3,True,122,year2_3,12
LS015811,U110041,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG01,3,24.5,studio,standard,True,104,2024-12-31,peak,8390.0,9900.0,22,4,True,126,year2_3,6
LS005836,U060864,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG02,8,24.4,studio,standard,True,48,2023-12-05,normal,9570.0,9570.0,0,3,True,48,year1,6
LS002561,U040074,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG05,1,31.3,1BR,city,False,15,2023-04-18,peak,11910.0,12540.0,6,7,True,21,year1,12
LS025511,U160348,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG05,7,29.1,1BR,city,True,156,2025-12-30,peak,10050.0,11840.0,24,3,True,180,year2_3,6
LS001424,U140018,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG05,4,26.8,studio,standard,False,0,2023-01-03,peak,8960.0,10410.0,20,9,True,20,year4,12
LS001264,U060395,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG05,7,23.0,studio,standard,False,0,2023-01-03,normal,10610.0,11120.0,4,4,True,4,year4,6
LS010989,U140221,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG02,2,26.6,studio,city,True,76,2024-06-18,peak,11320.0,11320.0,1,3,True,77,year2_3,6
LS016708,U120693,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG06,2,25.2,studio,pool,False,104,2024-12-31,peak,8840.0,10410.0,24,3,True,128,year1,12
LS022994,U070572,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG01,5,24.1,studio,standard,True,148,2025-11-04,shoulder,11020.0,11020.0,0,3,True,148,year2_3,12
LS014330,U061073,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,4,20.6,studio,city,True,104,2024-12-31,normal,10570.0,10570.0,0,3,True,104,year4,12
LS026824,U061225,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,5,26.6,studio,standard,True,163,2026-02-17,off,9910.0,9910.0,1,4,True,164,year1,6
LS015279,U070944,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG04,8,39.9,1BR Plus,pool,True,104,2024-12-31,peak,15160.0,17710.0,18,4,True,122,year2_3,6
LS002708,U040533,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG03,7,28.7,1BR,city,False,17,2023-05-02,peak,10400.0,10950.0,6,12,True,23,year2_3,12
LS002138,U050630,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG03,1,20.8,studio,standard,True,9,2023-03-07,off,8480.0,8930.0,5,3,True,14,year2_3,6
LS029088,U070127,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG02,6,29.7,1BR,standard,False,173,2026-04-28,peak,13080.0,13080.0,1,4,True,174,firstjob,12
LS026049,U180370,18,Kave Playground,ร.ร.บดินทรเดชา,150,60,AG06,6,22.5,studio,city,True,156,2025-12-30,peak,8990.0,10590.0,21,3,True,177,year2_3,6
LS010132,U050814,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG05,6,21.4,studio,standard,False,69,2024-04-30,peak,9620.0,10130.0,4,12,True,73,year2_3,12
LS003136,U030962,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,4,20.8,studio,city,True,23,2023-06-13,peak,13370.0,13370.0,0,13,True,23,year2_3,12
LS012733,U031407,3,Kave Town Island,ม.กรุงเทพ,300,45,AG04,8,28.0,1BR,standard,True,94,2024-10-22,shoulder,12980.0,12980.0,1,6,True,95,year2_3,12
LS026569,U040278,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG06,2,24.3,studio,standard,True,161,2026-02-03,off,8690.0,8690.0,0,3,True,161,year1,12
LS010524,U031532,3,Kave Town Island,ม.กรุงเทพ,300,45,AG05,2,31.3,1BR,standard,True,73,2024-05-28,peak,15850.0,15850.0,0,3,True,73,year1,12
LS011675,U030378,3,Kave Town Island,ม.กรุงเทพ,300,45,AG04,4,28.1,1BR,pool,True,85,2024-08-20,normal,12180.0,12180.0,1,5,True,86,year2_3,6
LS008148,U150252,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG04,4,22.9,studio,standard,True,52,2024-01-02,peak,7720.0,9090.0,22,3,True,74,year4,12
LS001396,U061108,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG01,6,44.8,1BR Plus,standard,True,0,2023-01-03,off,14090.0,16460.0,17,5,True,17,year1,6
LS006602,U090066,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG06,1,26.1,studio,pool,False,52,2024-01-02,normal,9030.0,9510.0,4,3,True,56,year4,12
LS026976,U120893,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG03,6,22.7,studio,standard,True,164,2026-02-24,off,10010.0,10490.0,4,4,True,168,year1,12
LS017907,U061214,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG05,4,23.7,studio,pool,True,115,2025-03-18,off,10220.0,10220.0,1,3,True,116,year1,6
LS011460,U031728,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,7,26.5,studio,city,True,82,2024-07-30,peak,13730.0,13730.0,0,11,True,82,year4,6
LS026171,U180492,18,Kave Playground,ร.ร.บดินทรเดชา,150,60,AG05,5,34.5,1BR,standard,True,156,2025-12-30,peak,11360.0,13390.0,25,5,True,181,year4,12
LS009251,U030121,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,3,37.5,1BR Plus,city,True,63,2024-03-19,off,15060.0,15060.0,1,3,True,64,firstjob,6
LS006029-B,U061209,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG05,3,30.9,1BR,pool,True,49,2023-12-12,normal,13410.0,13520.0,0,3,True,49,year1,12
LS009170,U030134,3,Kave Town Island,ม.กรุงเทพ,300,45,AG05,4,24.6,studio,standard,True,62,2024-03-12,off,9470.0,9470.0,0,4,True,62,year1,6
LS008456,U150560,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG01,3,28.9,1BR,standard,False,52,2024-01-02,shoulder,9550.0,11250.0,40,7,True,92,firstjob,6
LS011735,U140516,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG02,8,23.9,studio,standard,True,85,2024-08-20,normal,9180.0,9180.0,2,7,True,87,year2_3,6
LS000468,U020878,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG01,5,37.7,1BR Plus,standard,True,0,2023-01-03,peak,12850.0,15150.0,18,3,True,18,year2_3,12
LS027171,U031696,3,Kave Town Island,ม.กรุงเทพ,300,45,AG05,4,24.0,studio,standard,True,166,2026-03-10,off,9330.0,9330.0,0,3,True,166,year1,6
LS017489,U140165,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG05,7,26.4,studio,standard,True,111,2025-02-18,off,9360.0,9360.0,0,3,True,111,firstjob,12
LS000302,U020011,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG05,7,24.7,studio,standard,True,0,2023-01-03,off,9220.0,9710.0,6,3,True,6,firstjob,12
LS025686,U180007,18,Kave Playground,ร.ร.บดินทรเดชา,150,60,AG03,5,28.2,1BR,city,False,156,2025-12-30,peak,11710.0,13810.0,21,5,True,177,firstjob,12
LS006451,U020385,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG05,5,31.8,1BR,standard,True,52,2024-01-02,off,11170.0,13020.0,16,5,True,68,year1,12
LS016250,U120235,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG03,2,33.7,1BR,city,True,104,2024-12-31,peak,11220.0,13230.0,19,5,True,123,year2_3,12
LS009492,U000088,0,Kave Condo,ม.กรุงเทพ,100,20,AG02,7,24.8,studio,standard,True,66,2024-04-09,peak,8910.0,9330.0,5,3,True,71,firstjob,12
LS025754,U180075,18,Kave Playground,ร.ร.บดินทรเดชา,150,60,AG03,4,32.6,1BR,standard,True,156,2025-12-30,peak,10350.0,12200.0,18,3,True,174,year1,12
LS021819,U041067,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG02,2,26.9,studio,standard,True,143,2025-09-30,shoulder,9230.0,9230.0,0,3,True,143,year4,12
LS011912,U050934,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG04,7,28.6,1BR,city,True,87,2024-09-03,normal,11310.0,13190.0,14,13,True,101,year1,12
LS019412,U031340,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,5,29.4,1BR,standard,True,123,2025-05-13,peak,15530.0,15530.0,1,9,True,124,year2_3,12
LS003673,U050730,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG05,2,22.5,studio,standard,True,28,2023-07-18,peak,11120.0,11120.0,0,5,True,28,year1,12
LS015827,U110057,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG04,3,21.2,studio,standard,True,104,2024-12-31,normal,9210.0,9210.0,1,3,True,105,year2_3,6
LS018835,U050684,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG05,5,22.8,studio,city,True,120,2025-04-22,peak,9810.0,9810.0,3,7,True,123,year2_3,12
LS011215,U020684,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG03,5,24.4,studio,pool,False,79,2024-07-09,peak,12350.0,12350.0,1,5,True,80,year4,12
LS021204,U031611,3,Kave Town Island,ม.กรุงเทพ,300,45,AG06,1,43.3,1BR Plus,standard,True,139,2025-09-02,shoulder,13960.0,14700.0,6,19,True,145,year1,6
LS026231,U040129,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG03,8,21.9,studio,standard,True,157,2026-01-06,normal,9670.0,9670.0,2,4,True,159,year1,6
LS009834,U040140,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG05,1,32.3,1BR,city,True,67,2024-04-16,off,11740.0,11740.0,2,3,True,69,year1,6
LS005791,U040806,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG05,1,25.1,studio,standard,False,48,2023-12-05,normal,9550.0,9550.0,3,6,True,51,year1,6
LS017888,U051011,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG06,5,24.8,studio,standard,True,115,2025-03-18,off,9380.0,9380.0,2,3,True,117,year1,6
LS022070,U010550,1,Kave Town Space,ม.กรุงเทพ,200,30,AG01,3,26.2,studio,standard,False,145,2025-10-14,normal,9330.0,10340.0,11,14,True,156,firstjob,6
LS017822,U020448,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG05,3,33.4,1BR,standard,True,115,2025-03-18,off,11630.0,11630.0,1,3,True,116,year2_3,12
LS022283,U020728,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG05,3,29.8,1BR,city,True,146,2025-10-21,shoulder,12930.0,12930.0,0,4,True,146,firstjob,6
LS015404,U071069,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG01,6,22.8,studio,pool,True,104,2024-12-31,normal,11330.0,11930.0,4,4,True,108,year1,12
LS011667,U021048,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,6,21.9,studio,standard,True,85,2024-08-20,normal,10190.0,10190.0,0,4,True,85,year4,6
LS027868,U020573,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,1,40.1,1BR Plus,pool,True,170,2026-04-07,peak,14280.0,14990.0,4,3,True,174,year1,12
LS009668-B,U050048,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG03,5,33.8,1BR,standard,True,66,2024-04-09,off,11870.0,11700.0,3,4,True,69,year1,6
LS027964,U040224,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG01,2,34.9,1BR,standard,True,170,2026-04-07,peak,10900.0,11470.0,5,3,True,175,year2_3,6
LS003862,U060902,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG04,1,28.2,1BR,city,True,30,2023-08-01,peak,15730.0,15730.0,0,6,True,30,year1,12
LS025465,U160302,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG05,7,23.9,studio,standard,False,156,2025-12-30,peak,8150.0,9610.0,21,4,True,177,year1,12
LS003160,U060922,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG01,5,23.1,studio,pool,True,23,2023-06-13,peak,13500.0,13500.0,0,11,True,23,year2_3,12
LS021018,U120820,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG03,3,30.6,1BR,standard,True,137,2025-08-19,normal,11340.0,11940.0,5,18,True,142,year1,12
LS018827,U050164,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG02,8,23.2,studio,city,True,120,2025-04-22,off,10160.0,10160.0,0,3,True,120,year2_3,12
LS013149,U060864,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG02,8,24.4,studio,standard,True,96,2024-11-05,shoulder,10370.0,10370.0,0,4,True,96,year1,12
LS022711,U061091,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG01,2,32.8,1BR,standard,True,147,2025-10-28,shoulder,13600.0,13600.0,1,5,True,148,firstjob,6
LS027552,U060248,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG02,5,45.2,1BR Plus,standard,False,168,2026-03-24,peak,12100.0,12740.0,6,4,True,174,year2_3,12
LS020437,U000266,0,Kave Condo,ม.กรุงเทพ,100,20,AG01,2,23.1,studio,standard,True,131,2025-07-08,peak,9750.0,9750.0,0,3,True,131,year1,12
LS017947,U010995,1,Kave Town Space,ม.กรุงเทพ,200,30,AG05,7,22.3,studio,standard,True,116,2025-03-25,peak,8970.0,9440.0,6,5,True,122,year4,12
LS000581,U030468,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,1,24.8,studio,standard,False,0,2023-01-03,peak,8850.0,10430.0,18,4,True,18,year4,12
LS011133,U020962,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG05,7,34.2,1BR,pool,True,78,2024-07-02,peak,14680.0,14680.0,0,3,True,78,year2_3,12
LS011579,U020634,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG01,8,26.3,studio,city,True,84,2024-08-13,normal,10270.0,10270.0,0,3,True,84,year4,12
LS005983,U050270,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG03,8,23.6,studio,standard,True,49,2023-12-12,normal,10920.0,10920.0,1,4,True,50,year1,12
LS029359,U061266,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG05,5,31.6,1BR,standard,True,174,2026-05-05,peak,14740.0,14740.0,0,3,True,174,year4,12
LS002240,U000079,0,Kave Condo,ม.กรุงเทพ,100,20,AG06,5,44.0,1BR Plus,standard,True,11,2023-03-21,peak,12920.0,13560.0,7,3,True,18,year2_3,12
LS015776,U110006,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG06,8,21.8,studio,standard,False,104,2024-12-31,peak,7560.0,8910.0,27,5,True,131,firstjob,6
LS022233,U000180,0,Kave Condo,ม.กรุงเทพ,100,20,AG01,8,30.0,1BR,city,True,146,2025-10-21,shoulder,12630.0,12630.0,1,4,True,147,year1,6
LS000263,U010876,1,Kave Town Space,ม.กรุงเทพ,200,30,AG05,1,31.9,1BR,city,True,0,2023-01-03,off,11130.0,12340.0,10,5,True,10,year2_3,12
LS005534,U040564,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG02,6,36.2,1BR Plus,standard,False,46,2023-11-21,normal,14430.0,15190.0,6,8,True,52,firstjob,6
LS007841,U130191,13,Kave Pop Salaya,ม.มหิดล,1000,26,AG06,8,22.6,studio,standard,True,52,2024-01-02,peak,7510.0,8850.0,23,7,True,75,year1,12
LS006745,U090209,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG04,4,20.9,studio,city,True,52,2024-01-02,normal,10380.0,10380.0,0,3,True,52,year2_3,12
LS000208,U010565,1,Kave Town Space,ม.กรุงเทพ,200,30,AG06,7,32.4,1BR,pool,True,0,2023-01-03,off,10430.0,12300.0,17,4,True,17,year1,12
LS012398,U010001,1,Kave Town Space,ม.กรุงเทพ,200,30,AG04,4,33.4,1BR,standard,True,92,2024-10-08,shoulder,12890.0,12890.0,1,3,True,93,year4,12
LS006957,U090421,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG05,4,25.0,studio,standard,True,52,2024-01-02,off,9290.0,9780.0,5,4,True,57,year4,12
LS024112,U070393,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG03,8,33.4,1BR,standard,True,155,2025-12-23,normal,12490.0,12490.0,2,6,True,157,year2_3,12
LS025746,U180067,18,Kave Playground,ร.ร.บดินทรเดชา,150,60,AG02,7,31.7,1BR,pool,False,156,2025-12-30,peak,11740.0,13840.0,25,5,True,181,year1,12
LS003279,U010577,1,Kave Town Space,ม.กรุงเทพ,200,30,AG05,8,33.5,1BR,standard,False,25,2023-06-27,shoulder,11470.0,13520.0,21,42,True,46,year4,12
LS023519,U060438,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG02,5,22.8,studio,pool,True,151,2025-11-25,normal,11130.0,11130.0,2,6,True,153,year2_3,12
LS011563,U140260,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG06,6,37.3,1BR Plus,pool,True,83,2024-08-06,normal,15660.0,15660.0,1,6,True,84,year1,6
LS024258,U070008,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG01,2,30.6,1BR,standard,True,156,2025-12-30,off,12500.0,13160.0,6,17,True,162,year1,12
LS030195,U120149,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG06,6,20.6,studio,standard,True,179,2026-06-09,peak,11480.0,11480.0,0,3,True,179,firstjob,12
