lease_id,unit_id,project_id,tenant_segment,week_start,date_start,week_end,lease_months,rent,is_renewal
L036643,U050461,5,year2_3,145,2025-10-14,193,12,11190.0,False
L036644,U050153,5,year1,145,2025-10-14,193,12,10800.0,False
L036645,U050545,5,year2_3,145,2025-10-14,193,12,10220.0,False
L036646,U050506,5,year4,145,2025-10-14,169,6,9740.0,False
L036647,U050260,5,year2_3,145,2025-10-14,169,6,10010.0,False
L036648,U060719,6,year2_3,145,2025-10-14,169,6,12090.0,False
L036649,U060734,6,year2_3,145,2025-10-14,193,12,10660.0,False
L036650,U061052,6,year2_3,145,2025-10-14,169,6,10520.0,False
L036651,U061267,6,year2_3,145,2025-10-14,169,6,14710.0,False
L036652,U061071,6,year2_3,145,2025-10-14,169,6,13370.0,False
L036653,U060837,6,firstjob,145,2025-10-14,169,6,10440.0,False
L036654,U060740,6,year2_3,145,2025-10-14,193,12,11230.0,False
L036655,U060808,6,firstjob,145,2025-10-14,193,12,13150.0,False
L036656,U060572,6,year1,145,2025-10-14,193,12,11160.0,False
L036657,U060602,6,year1,145,2025-10-14,193,12,11110.0,False
L036658,U060102,6,year2_3,145,2025-10-14,193,12,10770.0,False
L036659,U060194,6,year2_3,145,2025-10-14,169,6,9470.0,False
L036660,U061186,6,year1,145,2025-10-14,193,12,10620.0,False
L036661,U060817,6,year1,145,2025-10-14,169,6,14440.0,False
L036662,U060017,6,year2_3,145,2025-10-14,169,6,12490.0,False
L036663,U060341,6,year1,145,2025-10-14,193,12,10760.0,False
L036664,U060699,6,year2_3,145,2025-10-14,169,6,14460.0,False
L036665,U060246,6,year2_3,145,2025-10-14,193,12,9860.0,False
L036666,U070035,7,year1,145,2025-10-14,169,6,10470.0,False
L036667,U071015,7,year1,145,2025-10-14,169,6,12130.0,False
L036668,U071305,7,year1,145,2025-10-14,193,12,11580.0,False
L036669,U070711,7,year2_3,145,2025-10-14,193,12,12080.0,False
L036670,U070622,7,year1,145,2025-10-14,193,12,10450.0,False
L036671,U070548,7,year2_3,145,2025-10-14,193,12,10870.0,False
L036672,U071023,7,year2_3,145,2025-10-14,193,12,10810.0,False
L036673,U070943,7,year1,145,2025-10-14,169,6,11920.0,False
L036674,U090002,9,year2_3,145,2025-10-14,169,6,10840.0,False
L036675,U090153,9,year1,145,2025-10-14,169,6,10070.0,False
L036676,U090133,9,year1,145,2025-10-14,169,6,9010.0,False
L036677,U090347,9,firstjob,145,2025-10-14,193,12,10470.0,False
L036678,U090203,9,year2_3,145,2025-10-14,193,12,9500.0,False
L036679,U090080,9,year4,145,2025-10-14,169,6,10030.0,False
L036680,U090293,9,year2_3,145,2025-10-14,193,12,10750.0,False
L036681,U100216,10,year1,145,2025-10-14,169,6,5920.0,False
L036682,U100033,10,year4,145,2025-10-14,169,6,8090.0,False
L036683,U100051,10,year2_3,145,2025-10-14,193,12,6280.0,False
L036684,U100388,10,firstjob,145,2025-10-14,193,12,10650.0,False
L036685,U100527,10,year2_3,145,2025-10-14,169,6,6560.0,False
L036686,U100163,10,year2_3,145,2025-10-14,169,6,6640.0,False
L036687,U100504,10,firstjob,145,2025-10-14,169,6,7560.0,False
L036688,U100024,10,year4,145,2025-10-14,169,6,8480.0,False
L036689,U100273,10,year1,145,2025-10-14,169,6,6820.0,False
L036690,U100068,10,year2_3,145,2025-10-14,169,6,7370.0,False
L036691,U100321,10,year2_3,145,2025-10-14,169,6,6220.0,False
L036692,U100296,10,firstjob,145,2025-10-14,169,6,10650.0,False
L036693,U110128,11,year2_3,145,2025-10-14,193,12,7970.0,False
L036694,U120413,12,year1,145,2025-10-14,193,12,10500.0,False
L036695,U120817,12,year1,145,2025-10-14,193,12,10850.0,False
L036696,U140269,14,year4,145,2025-10-14,193,12,10240.0,False
L036697,U140146,14,year2_3,145,2025-10-14,193,12,10760.0,False
L036698,U140271,14,year1,145,2025-10-14,193,12,10690.0,False
L036699,U140081,14,year2_3,145,2025-10-14,193,12,8570.0,False
L036700,U140158,14,year2_3,145,2025-10-14,193,12,9850.0,False
L036701,U140454,14,year4,145,2025-10-14,169,6,8850.0,False
L036702,U140558,14,year4,145,2025-10-14,193,12,12250.0,False
L036703,U140542,14,year1,145,2025-10-14,193,12,11340.0,False
L036704,U140393,14,year4,145,2025-10-14,169,6,9750.0,False
L036705,U140287,14,year2_3,145,2025-10-14,193,12,13540.0,False
L036706,U140314,14,year4,145,2025-10-14,193,12,10410.0,False
L036707,U140109,14,year1,145,2025-10-14,193,12,10160.0,False
L036708,U140092,14,year2_3,145,2025-10-14,193,12,10740.0,False
L036709,U150001,15,year1,145,2025-10-14,193,12,9760.0,False
L036710,U150069,15,firstjob,145,2025-10-14,169,6,9090.0,False
L036711,U150005,15,year1,145,2025-10-14,193,12,11850.0,False
L036712,U150466,15,year1,145,2025-10-14,169,6,12070.0,False
L036713,U000000,0,renewal,146,2025-10-21,194,12,9760.0,True
L036714,U000043,0,renewal,146,2025-10-21,170,6,9150.0,True
L036715,U000088,0,renewal,146,2025-10-21,194,12,9400.0,True
L036716,U000143,0,renewal,146,2025-10-21,194,12,12260.0,True
L036717,U000177,0,renewal,146,2025-10-21,170,6,10990.0,True
L036718,U000207,0,renewal,146,2025-10-21,170,6,9190.0,True
L036719,U000239,0,renewal,146,2025-10-21,170,6,10330.0,True
L036720,U000247,0,renewal,146,2025-10-21,170,6,9710.0,True
L036721,U000295,0,renewal,146,2025-10-21,194,12,10450.0,True
L036722,U000378,0,renewal,146,2025-10-21,194,12,12220.0,True
L036723,U000386,0,renewal,146,2025-10-21,170,6,9310.0,True
L036724,U000389,0,renewal,146,2025-10-21,194,12,9860.0,True
L036725,U000441,0,renewal,146,2025-10-21,170,6,12530.0,True
L036726,U000489,0,renewal,146,2025-10-21,170,6,8070.0,True
L036727,U000501,0,renewal,146,2025-10-21,170,6,13260.0,True
L036728,U000516,0,renewal,146,2025-10-21,194,12,9250.0,True
L036729,U000537,0,renewal,146,2025-10-21,194,12,10630.0,True
L036730,U010000,1,renewal,146,2025-10-21,170,6,11210.0,True
L036731,U010015,1,renewal,146,2025-10-21,170,6,7830.0,True
L036732,U010110,1,renewal,146,2025-10-21,170,6,11560.0,True
L036733,U010116,1,renewal,146,2025-10-21,194,12,12730.0,True
L036734,U010136,1,renewal,146,2025-10-21,194,12,12750.0,True
L036735,U010142,1,renewal,146,2025-10-21,170,6,9240.0,True
L036736,U010179,1,renewal,146,2025-10-21,194,12,12020.0,True
L036737,U010195,1,renewal,146,2025-10-21,194,12,8470.0,True
L036738,U010237,1,renewal,146,2025-10-21,194,12,12340.0,True
L036739,U010248,1,renewal,146,2025-10-21,170,6,10940.0,True
L036740,U010304,1,renewal,146,2025-10-21,194,12,11880.0,True
L036741,U010308,1,renewal,146,2025-10-21,194,12,11310.0,True
L036742,U010387,1,renewal,146,2025-10-21,194,12,10790.0,True
L036743,U010392,1,renewal,146,2025-10-21,170,6,14580.0,True
L036744,U010485,1,renewal,146,2025-10-21,194,12,9090.0,True
L036745,U010500,1,renewal,146,2025-10-21,170,6,13780.0,True
L036746,U010504,1,renewal,146,2025-10-21,170,6,11540.0,True
L036747,U010509,1,renewal,146,2025-10-21,170,6,12030.0,True
L036748,U010557,1,renewal,146,2025-10-21,170,6,13170.0,True
L036749,U010598,1,renewal,146,2025-10-21,194,12,10910.0,True
L036750,U010599,1,renewal,146,2025-10-21,194,12,11850.0,True
L036751,U010633,1,renewal,146,2025-10-21,170,6,9070.0,True
L036752,U010650,1,renewal,146,2025-10-21,170,6,10280.0,True
L036753,U010653,1,renewal,146,2025-10-21,170,6,10850.0,True
L036754,U010661,1,renewal,146,2025-10-21,194,12,10150.0,True
L036755,U010669,1,renewal,146,2025-10-21,170,6,8980.0,True
L036756,U010681,1,renewal,146,2025-10-21,194,12,16500.0,True
L036757,U010698,1,renewal,146,2025-10-21,194,12,15700.0,True
L036758,U010766,1,renewal,146,2025-10-21,170,6,11000.0,True
L036759,U010793,1,renewal,146,2025-10-21,170,6,12090.0,True
L036760,U010828,1,renewal,146,2025-10-21,194,12,12370.0,True
L036761,U010863,1,renewal,146,2025-10-21,194,12,10480.0,True
L036762,U010899,1,renewal,146,2025-10-21,194,12,9530.0,True
L036763,U010960,1,renewal,146,2025-10-21,170,6,10780.0,True
L036764,U011033,1,renewal,146,2025-10-21,170,6,13110.0,True
L036765,U011047,1,renewal,146,2025-10-21,194,12,14100.0,True
L036766,U020015,2,renewal,146,2025-10-21,170,6,10770.0,True
L036767,U020031,2,renewal,146,2025-10-21,170,6,10430.0,True
L036768,U020147,2,renewal,146,2025-10-21,170,6,11570.0,True
L036769,U020152,2,renewal,146,2025-10-21,194,12,13770.0,True
L036770,U020189,2,renewal,146,2025-10-21,194,12,15670.0,True
L036771,U020265,2,renewal,146,2025-10-21,194,12,12270.0,True
L036772,U020268,2,renewal,146,2025-10-21,194,12,7850.0,True
L036773,U020313,2,renewal,146,2025-10-21,170,6,12310.0,True
L036774,U020388,2,renewal,146,2025-10-21,194,12,11150.0,True
L036775,U020415,2,renewal,146,2025-10-21,194,12,13610.0,True
L036776,U020482,2,renewal,146,2025-10-21,194,12,10120.0,True
L036777,U020508,2,renewal,146,2025-10-21,170,6,8570.0,True
L036778,U020573,2,renewal,146,2025-10-21,170,6,13690.0,True
L036779,U020609,2,renewal,146,2025-10-21,194,12,15010.0,True
L036780,U020612,2,renewal,146,2025-10-21,194,12,8900.0,True
L036781,U020650,2,renewal,146,2025-10-21,194,12,13860.0,True
L036782,U020694,2,renewal,146,2025-10-21,170,6,10120.0,True
L036783,U020938,2,renewal,146,2025-10-21,194,12,9480.0,True
L036784,U020977,2,renewal,146,2025-10-21,170,6,13280.0,True
L036785,U020989,2,renewal,146,2025-10-21,170,6,11280.0,True
L036786,U030008,3,renewal,146,2025-10-21,194,12,13550.0,True
L036787,U030060,3,renewal,146,2025-10-21,194,12,11670.0,True
L036788,U030063,3,renewal,146,2025-10-21,194,12,13830.0,True
L036789,U030076,3,renewal,146,2025-10-21,194,12,12670.0,True
L036790,U030135,3,renewal,146,2025-10-21,194,12,8600.0,True
L036791,U030213,3,renewal,146,2025-10-21,194,12,14700.0,True
L036792,U030255,3,renewal,146,2025-10-21,194,12,14500.0,True
L036793,U030291,3,renewal,146,2025-10-21,194,12,12830.0,True
L036794,U030372,3,renewal,146,2025-10-21,170,6,11640.0,True
L036795,U030392,3,renewal,146,2025-10-21,194,12,12400.0,True
L036796,U030438,3,renewal,146,2025-10-21,194,12,12130.0,True
L036797,U030457,3,renewal,146,2025-10-21,194,12,12650.0,True
L036798,U030468,3,renewal,146,2025-10-21,170,6,8880.0,True
L036799,U030490,3,renewal,146,2025-10-21,170,6,14130.0,True
L036800,U030502,3,renewal,146,2025-10-21,194,12,11790.0,True
L036801,U030566,3,renewal,146,2025-10-21,194,12,10600.0,True
L036802,U030627,3,renewal,146,2025-10-21,170,6,10240.0,True
L036803,U030635,3,renewal,146,2025-10-21,194,12,12690.0,True
L036804,U030652,3,renewal,146,2025-10-21,170,6,9130.0,True
L036805,U030724,3,renewal,146,2025-10-21,194,12,13930.0,True
L036806,U030731,3,renewal,146,2025-10-21,194,12,11780.0,True
L036807,U030736,3,renewal,146,2025-10-21,170,6,10780.0,True
L036808,U030769,3,renewal,146,2025-10-21,170,6,11970.0,True
L036809,U030815,3,renewal,146,2025-10-21,194,12,12980.0,True
L036810,U030818,3,renewal,146,2025-10-21,194,12,13800.0,True
L036811,U030820,3,renewal,146,2025-10-21,170,6,11220.0,True
L036812,U030836,3,renewal,146,2025-10-21,170,6,16340.0,True
L036813,U030838,3,renewal,146,2025-10-21,170,6,14970.0,True
L036814,U030953,3,renewal,146,2025-10-21,194,12,11780.0,True
L036815,U030968,3,renewal,146,2025-10-21,194,12,9720.0,True
L036816,U030978,3,renewal,146,2025-10-21,194,12,12600.0,True
L036817,U031075,3,renewal,146,2025-10-21,170,6,14070.0,True
L036818,U031144,3,renewal,146,2025-10-21,170,6,13670.0,True
L036819,U031159,3,renewal,146,2025-10-21,194,12,16090.0,True
L036820,U031176,3,renewal,146,2025-10-21,170,6,12990.0,True
L036821,U031260,3,renewal,146,2025-10-21,170,6,9490.0,True
L036822,U031262,3,renewal,146,2025-10-21,194,12,10060.0,True
L036823,U031344,3,renewal,146,2025-10-21,194,12,13020.0,True
L036824,U031388,3,renewal,146,2025-10-21,194,12,17860.0,True
L036825,U031395,3,renewal,146,2025-10-21,170,6,8970.0,True
L036826,U031419,3,renewal,146,2025-10-21,194,12,11250.0,True
L036827,U031441,3,renewal,146,2025-10-21,194,12,11610.0,True
L036828,U031447,3,renewal,146,2025-10-21,170,6,12620.0,True
L036829,U031463,3,renewal,146,2025-10-21,194,12,11970.0,True
L036830,U031469,3,renewal,146,2025-10-21,194,12,11330.0,True
L036831,U031501,3,renewal,146,2025-10-21,170,6,10100.0,True
L036832,U031503,3,renewal,146,2025-10-21,194,12,14480.0,True
L036833,U031517,3,renewal,146,2025-10-21,194,12,15740.0,True
L036834,U031524,3,renewal,146,2025-10-21,194,12,15090.0,True
L036835,U031544,3,renewal,146,2025-10-21,194,12,11870.0,True
L036836,U031582,3,renewal,146,2025-10-21,194,12,14950.0,True
L036837,U031596,3,renewal,146,2025-10-21,194,12,11630.0,True
L036838,U031718,3,renewal,146,2025-10-21,194,12,9470.0,True
L036839,U031760,3,renewal,146,2025-10-21,170,6,12930.0,True
L036840,U031764,3,renewal,146,2025-10-21,194,12,13200.0,True
L036841,U031767,3,renewal,146,2025-10-21,194,12,9730.0,True
L036842,U040049,4,renewal,146,2025-10-21,194,12,11710.0,True
L036843,U040208,4,renewal,146,2025-10-21,194,12,11190.0,True
L036844,U040269,4,renewal,146,2025-10-21,194,12,8280.0,True
L036845,U040284,4,renewal,146,2025-10-21,194,12,9560.0,True
L036846,U040389,4,renewal,146,2025-10-21,194,12,14490.0,True
L036847,U040392,4,renewal,146,2025-10-21,194,12,11480.0,True
L036848,U040394,4,renewal,146,2025-10-21,194,12,13510.0,True
L036849,U040419,4,renewal,146,2025-10-21,170,6,16690.0,True
L036850,U040429,4,renewal,146,2025-10-21,194,12,11740.0,True
L036851,U040458,4,renewal,146,2025-10-21,170,6,10780.0,True
L036852,U040490,4,renewal,146,2025-10-21,170,6,11300.0,True
L036853,U040530,4,renewal,146,2025-10-21,194,12,13960.0,True
L036854,U040539,4,renewal,146,2025-10-21,194,12,14660.0,True
L036855,U040549,4,renewal,146,2025-10-21,194,12,11820.0,True
L036856,U040580,4,renewal,146,2025-10-21,194,12,13680.0,True
L036857,U040593,4,renewal,146,2025-10-21,194,12,12060.0,True
L036858,U040606,4,renewal,146,2025-10-21,194,12,10390.0,True
L036859,U040619,4,renewal,146,2025-10-21,194,12,12910.0,True
L036860,U040647,4,renewal,146,2025-10-21,194,12,16180.0,True
L036861,U040672,4,renewal,146,2025-10-21,170,6,12130.0,True
L036862,U040709,4,renewal,146,2025-10-21,170,6,9490.0,True
L036863,U040735,4,renewal,146,2025-10-21,170,6,10350.0,True
L036864,U040831,4,renewal,146,2025-10-21,194,12,11130.0,True
L036865,U040842,4,renewal,146,2025-10-21,194,12,12470.0,True
L036866,U040921,4,renewal,146,2025-10-21,194,12,13000.0,True
L036867,U040934,4,renewal,146,2025-10-21,194,12,9160.0,True
L036868,U040945,4,renewal,146,2025-10-21,194,12,9260.0,True
L036869,U040987,4,renewal,146,2025-10-21,194,12,10080.0,True
L036870,U041051,4,renewal,146,2025-10-21,170,6,13040.0,True
L036871,U041053,4,renewal,146,2025-10-21,170,6,15770.0,True
L036872,U041075,4,renewal,146,2025-10-21,170,6,15290.0,True
L036873,U050006,5,renewal,146,2025-10-21,194,12,10800.0,True
L036874,U050012,5,renewal,146,2025-10-21,170,6,11220.0,True
L036875,U050027,5,renewal,146,2025-10-21,194,12,10510.0,True
L036876,U050035,5,renewal,146,2025-10-21,194,12,11420.0,True
L036877,U050067,5,renewal,146,2025-10-21,194,12,9330.0,True
L036878,U050160,5,renewal,146,2025-10-21,194,12,9650.0,True
L036879,U050212,5,renewal,146,2025-10-21,194,12,14940.0,True
L036880,U050236,5,renewal,146,2025-10-21,194,12,9700.0,True
L036881,U050243,5,renewal,146,2025-10-21,194,12,12860.0,True
L036882,U050265,5,renewal,146,2025-10-21,194,12,15700.0,True
L036883,U050291,5,renewal,146,2025-10-21,194,12,12860.0,True
L036884,U050321,5,renewal,146,2025-10-21,194,12,12820.0,True
L036885,U050375,5,renewal,146,2025-10-21,170,6,11670.0,True
L036886,U050390,5,renewal,146,2025-10-21,194,12,14880.0,True
L036887,U050420,5,renewal,146,2025-10-21,170,6,10960.0,True
L036888,U050429,5,renewal,146,2025-10-21,170,6,12390.0,True
L036889,U050441,5,renewal,146,2025-10-21,170,6,10940.0,True
L036890,U050497,5,renewal,146,2025-10-21,194,12,11270.0,True
L036891,U050542,5,renewal,146,2025-10-21,170,6,10910.0,True
L036892,U050598,5,renewal,146,2025-10-21,194,12,11340.0,True
L036893,U050615,5,renewal,146,2025-10-21,170,6,13920.0,True
L036894,U050688,5,renewal,146,2025-10-21,170,6,13610.0,True
L036895,U050756,5,renewal,146,2025-10-21,194,12,12630.0,True
L036896,U050758,5,renewal,146,2025-10-21,194,12,14780.0,True
L036897,U050774,5,renewal,146,2025-10-21,194,12,9510.0,True
L036898,U050829,5,renewal,146,2025-10-21,170,6,12540.0,True
L036899,U050946,5,renewal,146,2025-10-21,170,6,11680.0,True
L036900,U050954,5,renewal,146,2025-10-21,194,12,11160.0,True
L036901,U050976,5,renewal,146,2025-10-21,194,12,9050.0,True
L036902,U060009,6,renewal,146,2025-10-21,170,6,14990.0,True
L036903,U060016,6,renewal,146,2025-10-21,194,12,11520.0,True
L036904,U060048,6,renewal,146,2025-10-21,170,6,15920.0,True
L036905,U060050,6,renewal,146,2025-10-21,194,12,11870.0,True
L036906,U060068,6,renewal,146,2025-10-21,194,12,13630.0,True
L036907,U060153,6,renewal,146,2025-10-21,170,6,10580.0,True
L036908,U060229,6,renewal,146,2025-10-21,170,6,14180.0,True
L036909,U060261,6,renewal,146,2025-10-21,194,12,15060.0,True
L036910,U060313,6,renewal,146,2025-10-21,194,12,12130.0,True
L036911,U060323,6,renewal,146,2025-10-21,194,12,11080.0,True
L036912,U060329,6,renewal,146,2025-10-21,170,6,10650.0,True
L036913,U060338,6,renewal,146,2025-10-21,194,12,10760.0,True
L036914,U060364,6,renewal,146,2025-10-21,194,12,9130.0,True
L036915,U060369,6,renewal,146,2025-10-21,194,12,13310.0,True
L036916,U060396,6,renewal,146,2025-10-21,170,6,8870.0,True
L036917,U060418,6,renewal,146,2025-10-21,194,12,16950.0,True
L036918,U060419,6,renewal,146,2025-10-21,170,6,14750.0,True
L036919,U060432,6,renewal,146,2025-10-21,194,12,8980.0,True
L036920,U060466,6,renewal,146,2025-10-21,194,12,9110.0,True
L036921,U060619,6,renewal,146,2025-10-21,170,6,20320.0,True
L036922,U060672,6,renewal,146,2025-10-21,170,6,11520.0,True
L036923,U060698,6,renewal,146,2025-10-21,170,6,12420.0,True
L036924,U060757,6,renewal,146,2025-10-21,194,12,10540.0,True
L036925,U060833,6,renewal,146,2025-10-21,170,6,10150.0,True
L036926,U060891,6,renewal,146,2025-10-21,194,12,14380.0,True
L036927,U060900,6,renewal,146,2025-10-21,170,6,14000.0,True
L036928,U060964,6,renewal,146,2025-10-21,170,6,12870.0,True
L036929,U061042,6,renewal,146,2025-10-21,194,12,14780.0,True
L036930,U061074,6,renewal,146,2025-10-21,194,12,12800.0,True
L036931,U061185,6,renewal,146,2025-10-21,170,6,13760.0,True
L036932,U061246,6,renewal,146,2025-10-21,194,12,9660.0,True
L036933,U061276,6,renewal,146,2025-10-21,194,12,17510.0,True
L036934,U070014,7,renewal,146,2025-10-21,170,6,11560.0,True
L036935,U070059,7,renewal,146,2025-10-21,194,12,11000.0,True
L036936,U070063,7,renewal,146,2025-10-21,194,12,8570.0,True
L036937,U070147,7,renewal,146,2025-10-21,170,6,12560.0,True
L036938,U070170,7,renewal,146,2025-10-21,194,12,9760.0,True
L036939,U070175,7,renewal,146,2025-10-21,194,12,13040.0,True
L036940,U070226,7,renewal,146,2025-10-21,194,12,14220.0,True
L036941,U070243,7,renewal,146,2025-10-21,170,6,10510.0,True
L036942,U070252,7,renewal,146,2025-10-21,194,12,12320.0,True
L036943,U070266,7,renewal,146,2025-10-21,194,12,14330.0,True
L036944,U070453,7,renewal,146,2025-10-21,170,6,14130.0,True
L036945,U070546,7,renewal,146,2025-10-21,170,6,8190.0,True
L036946,U070550,7,renewal,146,2025-10-21,194,12,9820.0,True
L036947,U070581,7,renewal,146,2025-10-21,170,6,12810.0,True
L036948,U070635,7,renewal,146,2025-10-21,170,6,12370.0,True
L036949,U070690,7,renewal,146,2025-10-21,170,6,10440.0,True
L036950,U070708,7,renewal,146,2025-10-21,194,12,11520.0,True
L036951,U070715,7,renewal,146,2025-10-21,170,6,9370.0,True
L036952,U070753,7,renewal,146,2025-10-21,194,12,9310.0,True
L036953,U070769,7,renewal,146,2025-10-21,170,6,9650.0,True
L036954,U070790,7,renewal,146,2025-10-21,170,6,11970.0,True
L036955,U070804,7,renewal,146,2025-10-21,194,12,9700.0,True
L036956,U070851,7,renewal,146,2025-10-21,170,6,10200.0,True
L036957,U070896,7,renewal,146,2025-10-21,194,12,11540.0,True
L036958,U070989,7,renewal,146,2025-10-21,194,12,12930.0,True
L036959,U071042,7,renewal,146,2025-10-21,194,12,14370.0,True
L036960,U071083,7,renewal,146,2025-10-21,194,12,9060.0,True
L036961,U071173,7,renewal,146,2025-10-21,194,12,12690.0,True
L036962,U071225,7,renewal,146,2025-10-21,194,12,9700.0,True
L036963,U071229,7,renewal,146,2025-10-21,170,6,8960.0,True
L036964,U071253,7,renewal,146,2025-10-21,194,12,10810.0,True
L036965,U071286,7,renewal,146,2025-10-21,170,6,13610.0,True
L036966,U071337,7,renewal,146,2025-10-21,170,6,9880.0,True
L036967,U071409,7,renewal,146,2025-10-21,194,12,13950.0,True
L036968,U090015,9,renewal,146,2025-10-21,170,6,7820.0,True
L036969,U090021,9,renewal,146,2025-10-21,170,6,11040.0,True
L036970,U090100,9,renewal,146,2025-10-21,170,6,8230.0,True
L036971,U090145,9,renewal,146,2025-10-21,194,12,11360.0,True
L036972,U090154,9,renewal,146,2025-10-21,170,6,8900.0,True
L036973,U090250,9,renewal,146,2025-10-21,170,6,10760.0,True
L036974,U090255,9,renewal,146,2025-10-21,170,6,8120.0,True
L036975,U090273,9,renewal,146,2025-10-21,194,12,7570.0,True
